property_id,locality,area_sqft,bedrooms,bathrooms,house_age,parking_spaces,furnishing,price_inr,data_kind,observed_on,area_basis,property_type,price_basis,source_url
demo-01307,Karapakkam,2070.0,4,5,6,1,Semi-Furnished,19463808.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01308,Kovur,1379.0,3,2,34,0,Unfurnished,7502951.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01309,Thiruporur,2668.0,5,4,33,1,Unfurnished,9371806.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01310,Koyambedu,1134.0,2,1,22,2,Furnished,16280992.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01311,Kilpauk,2698.0,5,5,19,1,Furnished,42581627.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01312,Teynampet,2990.0,5,5,6,0,Unfurnished,72156025.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01313,Thiruporur,1077.0,2,1,6,1,Unfurnished,5667366.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01314,Thoraipakkam,2252.0,4,5,0,2,Unfurnished,24246682.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01315,Kilpauk,1116.0,2,3,23,2,Unfurnished,14863880.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01316,Ramapuram,1065.0,2,2,15,1,Furnished,8304636.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01317,Navalur,1101.0,2,1,6,2,Furnished,10128742.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01318,Kovur,2335.0,4,5,4,0,Unfurnished,16255610.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01319,Kodambakkam,938.0,2,1,2,1,Furnished,13826375.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01320,Anna Nagar,2038.0,4,3,23,1,Furnished,28969163.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01321,Karapakkam,1436.0,3,4,24,0,Semi-Furnished,11258746.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01322,Kundrathur,2251.0,4,5,22,2,Furnished,11582238.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01323,Thoraipakkam,2289.0,5,5,3,2,Unfurnished,26625065.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01324,Thiruporur,555.0,1,1,1,0,Furnished,2775737.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01325,Egmore,2749.0,5,4,3,0,Unfurnished,49496477.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01326,Porur,590.0,1,2,27,2,Furnished,4859424.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01327,Anna Nagar,1237.0,3,2,26,2,Semi-Furnished,17655593.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01328,Porur,1055.0,2,3,10,2,Unfurnished,7630719.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01329,Kilpauk,2157.0,4,4,1,0,Furnished,37371683.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01330,Kovur,2336.0,4,4,11,2,Furnished,14097738.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01331,Ramapuram,2884.0,5,6,29,2,Semi-Furnished,29847659.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01332,Kovur,1480.0,3,3,5,2,Unfurnished,8566446.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01333,Teynampet,2474.0,5,5,28,2,Unfurnished,53263035.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01334,Kundrathur,784.0,2,2,16,2,Furnished,3395216.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01335,Velachery,1187.0,2,1,5,1,Unfurnished,11670756.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01336,Navalur,828.0,2,2,33,0,Furnished,6904660.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01337,Kilpauk,1594.0,3,3,18,0,Semi-Furnished,22724133.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01338,Teynampet,2196.0,4,3,24,2,Furnished,64155795.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01339,Kodambakkam,2302.0,5,5,3,2,Furnished,45978418.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01340,Kundrathur,806.0,2,2,13,0,Furnished,4711467.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01341,Chromepet,794.0,2,1,22,1,Unfurnished,4015447.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01342,Chromepet,2821.0,5,6,23,0,Furnished,15041387.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01343,Kundrathur,1433.0,3,4,2,0,Unfurnished,8084910.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01344,Egmore,745.0,2,2,21,1,Furnished,12134480.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01345,Velachery,2646.0,5,4,34,1,Unfurnished,20204798.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01346,Thiruporur,1238.0,3,3,28,1,Furnished,5458633.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01347,Porur,2845.0,5,6,7,1,Unfurnished,25182622.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01348,Ramapuram,2137.0,5,4,32,1,Semi-Furnished,16659519.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01349,Navalur,2000.0,5,6,24,2,Semi-Furnished,12967827.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01350,Anna Nagar,1114.0,3,4,2,0,Furnished,17872563.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01351,Kodambakkam,1912.0,4,3,4,0,Unfurnished,27429645.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01352,Koyambedu,2313.0,5,4,33,1,Unfurnished,28575286.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01353,Thoraipakkam,1076.0,2,3,7,1,Semi-Furnished,16395934.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01354,Egmore,466.0,1,2,3,2,Unfurnished,8436700.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01355,Koyambedu,872.0,2,3,16,2,Furnished,10712233.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01356,Kilpauk,1662.0,4,4,18,1,Unfurnished,25788707.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01357,Chromepet,1259.0,3,3,20,0,Furnished,6806837.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01358,Anna Nagar,582.0,1,1,23,0,Semi-Furnished,8117484.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01359,Kodambakkam,1174.0,3,3,35,1,Furnished,12846286.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01360,Anna Nagar,597.0,1,2,27,1,Unfurnished,5823940.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01361,Anna Nagar,1295.0,3,2,0,1,Unfurnished,21805478.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01362,Kilpauk,1116.0,3,2,3,0,Semi-Furnished,17521783.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01363,Egmore,1649.0,4,3,0,2,Unfurnished,38211154.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01364,Kundrathur,1094.0,3,4,14,1,Unfurnished,5781702.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01365,Adyar,1643.0,3,4,12,1,Unfurnished,24560934.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01366,Kilpauk,1913.0,4,3,33,0,Furnished,24966146.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01367,Kovur,1737.0,4,3,13,2,Furnished,9399094.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01368,Velachery,2578.0,5,4,1,1,Unfurnished,22783052.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01369,Navalur,1015.0,2,1,31,0,Unfurnished,7122015.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01370,Thiruporur,1755.0,3,3,9,0,Semi-Furnished,7141571.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01371,Kilpauk,1181.0,2,2,32,1,Semi-Furnished,17790925.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01372,Kovur,1561.0,3,3,27,0,Furnished,7507670.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01373,Kovur,554.0,1,1,31,2,Unfurnished,3165098.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01374,Thoraipakkam,1644.0,3,3,29,2,Semi-Furnished,14466603.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01375,Velachery,473.0,1,2,5,2,Unfurnished,5485031.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01376,Velachery,1578.0,3,3,22,1,Unfurnished,15379565.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01377,Ramapuram,1848.0,5,6,14,1,Furnished,22788854.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01378,Koyambedu,2698.0,5,6,22,1,Semi-Furnished,38872655.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01379,Kundrathur,1771.0,3,4,26,1,Semi-Furnished,8405083.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01380,Velachery,371.0,1,1,18,1,Unfurnished,4052888.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01381,Karapakkam,1118.0,2,1,11,1,Semi-Furnished,9196810.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01382,Kilpauk,583.0,1,1,32,2,Semi-Furnished,6891706.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01383,Thoraipakkam,1626.0,4,4,23,0,Furnished,17487864.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01384,Kodambakkam,2406.0,5,6,31,0,Semi-Furnished,22285635.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01385,Egmore,1746.0,3,4,8,2,Unfurnished,34934867.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01386,Kundrathur,590.0,1,1,30,2,Furnished,3051647.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01387,Kilpauk,382.0,1,1,11,2,Unfurnished,6749086.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01388,Thoraipakkam,2186.0,5,6,16,1,Furnished,22620866.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01389,Thoraipakkam,1049.0,2,3,30,1,Semi-Furnished,9647037.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01390,Kilpauk,405.0,1,2,12,0,Furnished,6764830.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01391,Kundrathur,431.0,1,1,9,0,Semi-Furnished,2177880.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01392,Velachery,712.0,2,2,32,2,Semi-Furnished,5645948.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01393,Ramapuram,1554.0,4,4,34,1,Semi-Furnished,15739648.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01394,Egmore,2453.0,5,5,11,1,Unfurnished,43649976.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01395,Navalur,1027.0,2,1,11,0,Unfurnished,7238235.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01396,Navalur,2049.0,4,3,8,1,Furnished,16631129.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01397,Porur,545.0,1,1,0,2,Furnished,5897414.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01398,Adyar,454.0,1,1,19,1,Furnished,7625516.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01399,Kilpauk,418.0,1,1,9,1,Unfurnished,6018057.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01400,Thiruporur,1769.0,5,4,30,2,Semi-Furnished,5328474.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01401,Karapakkam,1205.0,3,4,6,0,Semi-Furnished,11484931.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01402,Kilpauk,2140.0,5,5,22,0,Furnished,33974206.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01403,Kilpauk,395.0,1,1,18,1,Semi-Furnished,6489835.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01404,Egmore,355.0,1,2,22,1,Furnished,6322592.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01405,Chromepet,1947.0,5,4,4,2,Furnished,15102285.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01406,Kilpauk,517.0,1,2,16,0,Semi-Furnished,8345717.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01407,Thiruporur,507.0,1,2,22,0,Semi-Furnished,2248037.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01408,Adyar,1752.0,3,3,12,1,Semi-Furnished,35926235.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01409,Karapakkam,2198.0,4,4,31,1,Furnished,22867282.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01410,Anna Nagar,984.0,2,3,19,2,Semi-Furnished,14576938.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01411,Kundrathur,1153.0,3,2,13,1,Unfurnished,5160293.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01412,Karapakkam,1964.0,4,3,1,1,Semi-Furnished,21635355.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01413,Teynampet,1096.0,3,4,6,0,Semi-Furnished,34437631.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01414,Kundrathur,915.0,2,1,17,1,Furnished,6162064.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01415,Teynampet,448.0,1,2,14,1,Furnished,14978510.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01416,Navalur,1371.0,3,4,31,1,Unfurnished,11613150.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01417,Kovur,2100.0,5,5,28,1,Semi-Furnished,13801992.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01418,Thiruporur,2086.0,4,3,5,1,Unfurnished,9222184.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01419,Koyambedu,2801.0,5,6,21,0,Semi-Furnished,27284688.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01420,Velachery,542.0,1,2,16,0,Furnished,5479345.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01421,Velachery,507.0,1,1,3,0,Furnished,5019612.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01422,Navalur,1454.0,3,2,23,1,Unfurnished,10396830.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01423,Porur,358.0,1,1,19,2,Unfurnished,2614454.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01424,Karapakkam,1592.0,3,3,3,2,Furnished,17785412.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01425,Teynampet,2431.0,5,4,16,0,Semi-Furnished,63539420.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01426,Porur,835.0,2,2,26,0,Semi-Furnished,6439300.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01427,Thoraipakkam,1296.0,3,2,11,1,Furnished,9823718.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-01428,Karapakkam,2336.0,4,5,12,0,Furnished,22787254.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
